;DAY;WEEK;MONTH;YEAR;YEAR_MONTH;NUMSEG;NUMSILLON;CODSEG;ACTIF;LIBTYP;RESAOPEN;DATE_RES;STATUT_SNCF;CODSILLON;DSTFIN;NUMLIGNE;KMS;SENS;SERVICE;CLOSING;REF;DEP;ARR;CODLIGNE;DATCAL;HRE_DEP_MOD;HRE_ARR_MOD;IDCALJ;SEG_MOD;RESTRICT_LNG;EXCTRAIN;EXCSILLON;ENVOI_BULLETIN_COMPO;NUMMISDEP
2676;18;03;1;2019;01-2019;12535;6;30105;0;Supprimee;0;19-12-2018 00:00:00;;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-01-2019 12:30:00;18-01-2019 14:45:00;18-01-2019 15:42:00;19-01-2019 07:10:00;BTG-LB;2019-01-18;;;;;;;;;
2677;18;03;1;2019;01-2019;12604;2;30004;1;Arrivee;1;19-12-2018 00:00:00;3.0;30004;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-01-2019 13:00:00;18-01-2019 15:00:00;18-01-2019 16:05:00;19-01-2019 06:29:00;LB-BTG;2019-01-18;;;;;;;;3.0;12624.0
2678;18;03;1;2019;01-2019;12731;358;41321;1;Arrivee;1;19-12-2018 00:00:00;3.0;41321;SAINT JEAN DE MAURIENNE;24;1150;0;CALAIS/ORBASSANO;18-01-2019 16:30:00;18-01-2019 17:00:00;18-01-2019 19:15:00;19-01-2019 13:32:00;CAL-ORBA;2019-01-18;;;;;;;;3.0;12751.0
2679;18;03;1;2019;01-2019;12629;3;30006;1;Arrivee;1;19-12-2018 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-01-2019 18:00:00;18-01-2019 21:10:00;18-01-2019 21:31:00;19-01-2019 12:03:00;LB-BTG;2019-01-18;;;;;;;;3.0;12649.0
2680;18;03;1;2019;01-2019;12629;3;30006;1;Arrivee;1;19-12-2018 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-01-2019 18:00:00;18-01-2019 21:10:00;18-01-2019 21:31:00;19-01-2019 12:03:00;LB-BTG;2019-01-18;21:31:00;12:03:00;1845.0;2126.0;1.0;;3.0;3.0;12649.0
2681;18;03;1;2019;01-2019;12557;120;30107;1;Arrivee;1;19-12-2018 00:00:00;3.0;30137;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-01-2019 18:00:00;18-01-2019 21:33:00;18-01-2019 22:15:00;19-01-2019 13:06:00;BTG-LB;2019-01-18;;;;;;;;3.0;12577.0
2682;18;03;1;2019;01-2019;12557;120;30107;1;Arrivee;1;19-12-2018 00:00:00;3.0;30137;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-01-2019 18:00:00;18-01-2019 21:33:00;18-01-2019 22:15:00;19-01-2019 13:06:00;BTG-LB;2019-01-18;22:15:00;13:06:00;1845.0;2130.0;1.0;;120.0;3.0;12577.0
2683;18;03;1;2019;01-2019;12753;359;41314;1;Arrivee;1;19-12-2018 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;18-01-2019 20:30:00;18-01-2019 20:00:00;18-01-2019 22:20:00;19-01-2019 20:39:00;ORBA - CAL;2019-01-18;;;;;;;;3.0;12773.0
2684;18;03;1;2019;01-2019;12753;359;41314;1;Arrivee;1;19-12-2018 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;18-01-2019 20:30:00;18-01-2019 20:00:00;18-01-2019 22:20:00;19-01-2019 20:39:00;ORBA - CAL;2019-01-18;22:20:00;20:39:00;1845.0;12339.0;0.0;;359.0;3.0;12773.0
2685;18;07;2;2019;02-2019;14619;3;30006;1;Arrivee;1;19-01-2019 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-02-2019 18:00:00;17-02-2019 21:50:00;18-02-2019 21:28:00;19-02-2019 12:02:00;LB-BTG;2019-02-18;21:28:00;12:02:00;1876.0;2126.0;0.0;;3.0;3.0;14639.0
2686;18;07;2;2019;02-2019;14619;3;30006;1;Arrivee;1;19-01-2019 00:00:00;3.0;30006;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-02-2019 18:00:00;17-02-2019 21:50:00;18-02-2019 21:28:00;19-02-2019 12:02:00;LB-BTG;2019-02-18;;;;;;;;3.0;14639.0
2687;18;07;2;2019;02-2019;14611;7;30107;1;Arrivee;1;19-01-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-02-2019 18:00:00;18-02-2019 21:33:00;18-02-2019 22:15:00;19-02-2019 15:23:00;BTG-LB;2019-02-18;;;;;;;;3.0;14631.0
2688;18;07;2;2019;02-2019;14481;359;41314;1;Arrivee;1;19-01-2019 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;18-02-2019 20:30:00;18-02-2019 20:00:00;18-02-2019 22:20:00;19-02-2019 22:04:00;ORBA - CAL;2019-02-18;22:20:00;22:04:00;1876.0;12339.0;0.0;;359.0;3.0;14501.0
2689;18;07;2;2019;02-2019;14481;359;41314;1;Arrivee;1;19-01-2019 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;18-02-2019 20:30:00;18-02-2019 20:00:00;18-02-2019 22:20:00;19-02-2019 22:04:00;ORBA - CAL;2019-02-18;;;;;;;;3.0;14501.0
2690;18;11;3;2019;03-2019;14837;1;BB-30000;1;Arrivee;1;16-02-2019 00:00:00;3.0;30113;PERPIGNAN;27;1220;1;BETTEMBOURG/BARCELONA;18-03-2019 16:30:00;18-03-2019 16:30:00;18-03-2019 19:30:00;19-03-2019 17:22:00;BCN-BTG;2019-03-18;;;;;;;;3.0;14857.0
2691;18;11;3;2019;03-2019;14735;71;30006;1;Arrivee;1;16-02-2019 00:00:00;3.0;30056;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-03-2019 18:00:00;17-03-2019 21:10:00;18-03-2019 20:48:00;19-03-2019 12:02:00;LB-BTG;2019-03-18;;;;;;;;3.0;14755.0
2692;18;11;3;2019;03-2019;14735;71;30006;1;Arrivee;1;16-02-2019 00:00:00;3.0;30056;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-03-2019 18:00:00;17-03-2019 21:10:00;18-03-2019 20:48:00;19-03-2019 12:02:00;LB-BTG;2019-03-18;20:48:00;12:02:00;1904.0;2126.0;0.0;;71.0;3.0;14755.0
2693;18;11;3;2019;03-2019;14684;7;30107;1;Arrivee;1;16-02-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-03-2019 18:00:00;18-03-2019 21:33:00;18-03-2019 22:15:00;19-03-2019 15:23:00;BTG-LB;2019-03-18;;;;;;;;3.0;14704.0
2694;18;11;3;2019;03-2019;14684;7;30107;1;Arrivee;1;16-02-2019 00:00:00;3.0;30107;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-03-2019 18:00:00;18-03-2019 21:33:00;18-03-2019 22:15:00;19-03-2019 15:23:00;BTG-LB;2019-03-18;22:15:00;15:23:00;1904.0;2130.0;1.0;;7.0;3.0;14704.0
2695;18;11;3;2019;03-2019;14501;359;41314;1;Arrivee;1;16-02-2019 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;18-03-2019 20:30:00;18-03-2019 20:00:00;18-03-2019 22:20:00;20-03-2019 00:36:00;ORBA - CAL;2019-03-18;;;;;;;;3.0;14521.0
2696;18;11;3;2019;03-2019;15073;403;CM-30301;1;Arrivee;1;16-02-2019 00:00:00;3.0;30343;MACON;30;810;0;CALAIS/MACON-VILLE;18-03-2019 19:00:00;18-03-2019 12:13:00;18-03-2019 23:30:00;19-03-2019 13:45:00;CAL-MAC;2019-03-18;;;;;;;;3.0;15093.0
2697;18;11;3;2019;03-2019;14561;301;30301;1;Arrivee;0;16-02-2019 00:00:00;3.0;30343;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;18-03-2019 20:00:00;18-03-2019 22:57:00;18-03-2019 23:30:00;20-03-2019 05:23:00;CAL-LB;2019-03-18;;;;;;;;;14581.0
2698;18;16;4;2019;04-2019;15167;255;30103;1;Arrivee;1;19-03-2019 00:00:00;3.0;30113;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;17-04-2019 23:00:00;18-04-2019 05:30:00;18-04-2019 06:12:00;18-04-2019 22:27:00;BTG-LB;2019-04-18;06:12:00;22:27:00;1935.0;2128.0;1.0;;255.0;3.0;15187.0
2699;18;16;4;2019;04-2019;15167;255;30103;1;Arrivee;1;19-03-2019 00:00:00;3.0;30113;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;17-04-2019 23:00:00;18-04-2019 05:30:00;18-04-2019 06:12:00;18-04-2019 22:27:00;BTG-LB;2019-04-18;;;;;;;;3.0;15187.0
2700;18;16;4;2019;04-2019;15313;404;BM-30200;1;Arrivee;1;19-03-2019 00:00:00;3.0;30200;MACON;33;590;1;MACON-VILLE/LE BOULOU;17-04-2019 19:30:00;18-04-2019 05:28:00;18-04-2019 06:16:00;18-04-2019 14:32:00;LBP - MAC;2019-04-18;;;;;;;;3.0;15333.0
2701;18;16;4;2019;04-2019;15292;76;30200;1;Arrivee;1;19-03-2019 00:00:00;3.0;30200;CALAIS;6;1500;1;CALAIS/LE BOULOU;18-04-2019 03:00:00;18-04-2019 04:30:00;18-04-2019 06:16:00;19-04-2019 04:33:00;LB-CAL;2019-04-18;;;;;;;;;15312.0
2702;18;16;4;2019;04-2019;14927;64;30002;0;Supprimee;0;19-03-2019 00:00:00;;30012;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-04-2019 07:00:00;18-04-2019 10:01:00;18-04-2019 11:27:00;19-04-2019 01:37:00;LB-BTG;2019-04-18;11:27:00;01:37:00;1935.0;2124.0;0.0;;64.0;;
2703;18;16;4;2019;04-2019;14927;64;30002;0;Supprimee;0;19-03-2019 00:00:00;;30012;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-04-2019 07:00:00;18-04-2019 10:01:00;18-04-2019 11:27:00;19-04-2019 01:37:00;LB-BTG;2019-04-18;;;;;;;;;
2704;18;16;4;2019;04-2019;15268;420;MB-30301;1;Arrivee;1;19-03-2019 00:00:00;3.0;30351;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;19-04-2019 08:00:00;18-04-2019 07:53:00;18-04-2019 11:41:00;18-04-2019 21:50:00;MAC - LBP;2019-04-18;11:41:00;21:50:00;1935.0;15051.0;0.0;;420.0;3.0;15288.0
2705;18;16;4;2019;04-2019;15268;420;MB-30301;1;Arrivee;1;19-03-2019 00:00:00;3.0;30351;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;19-04-2019 08:00:00;18-04-2019 07:53:00;18-04-2019 11:41:00;18-04-2019 21:50:00;MAC - LBP;2019-04-18;;;;;;;;3.0;15288.0
2706;18;16;4;2019;04-2019;15334;405;MC-30200;1;Arrivee;1;19-03-2019 00:00:00;3.0;30200;CALAIS;31;810;1;CALAIS/MACON-VILLE;18-04-2019 11:00:00;18-04-2019 15:00:00;18-04-2019 15:40:00;19-04-2019 04:33:00;MAC - CAL;2019-04-18;;;;;;;;3.0;15354.0
2707;18;16;4;2019;04-2019;14983;6;30105;1;Arrivee;1;19-03-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-04-2019 12:30:00;18-04-2019 14:45:00;18-04-2019 15:42:00;19-04-2019 07:13:00;BTG-LB;2019-04-18;;;;;;;;3.0;15003.0
2708;18;16;4;2019;04-2019;14941;2;30004;1;Arrivee;1;19-03-2019 00:00:00;3.0;30004;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-04-2019 12:30:00;18-04-2019 15:00:00;18-04-2019 16:02:00;19-04-2019 06:29:00;LB-BTG;2019-04-18;;;;;;;;3.0;14961.0
2709;18;16;4;2019;04-2019;15208;1;BB-30000;1;Arrivee;1;19-03-2019 00:00:00;3.0;30113;PERPIGNAN;27;1220;1;BETTEMBOURG/BARCELONA;18-04-2019 16:30:00;18-04-2019 16:30:00;18-04-2019 19:30:00;19-04-2019 22:27:00;BCN-BTG;2019-04-18;;;;;;;;3.0;15228.0
2710;18;16;4;2019;04-2019;14961;108;30006;1;Arrivee;1;19-03-2019 00:00:00;3.0;30086;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-04-2019 17:00:00;17-04-2019 19:57:00;18-04-2019 19:35:00;19-04-2019 10:45:00;LB-BTG;2019-04-18;;;;;;;;3.0;14981.0
2711;18;16;4;2019;04-2019;14961;108;30006;1;Arrivee;1;19-03-2019 00:00:00;3.0;30086;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-04-2019 17:00:00;17-04-2019 19:57:00;18-04-2019 19:35:00;19-04-2019 10:45:00;LB-BTG;2019-04-18;19:35:00;10:45:00;1935.0;2126.0;0.0;;108.0;3.0;14981.0
2712;18;16;4;2019;04-2019;15018;359;41314;1;Arrivee;1;19-03-2019 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;18-04-2019 20:30:00;18-04-2019 20:00:00;18-04-2019 22:20:00;19-04-2019 20:52:00;ORBA - CAL;2019-04-18;;;;;;;;3.0;15038.0
2713;18;16;4;2019;04-2019;15018;359;41314;1;Arrivee;1;19-03-2019 00:00:00;;41314;CALAIS;25;1150;1;CALAIS/ORBASSANO;18-04-2019 20:30:00;18-04-2019 20:00:00;18-04-2019 22:20:00;19-04-2019 20:52:00;ORBA - CAL;2019-04-18;22:20:00;20:52:00;1935.0;12339.0;0.0;;359.0;3.0;15038.0
2714;18;16;4;2019;04-2019;15248;419;CM-30301;1;Arrivee;1;19-03-2019 00:00:00;3.0;30351;MACON;30;810;0;CALAIS/MACON-VILLE;18-04-2019 18:00:00;18-04-2019 11:07:00;18-04-2019 22:24:00;19-04-2019 10:20:00;CAL-MAC;2019-04-18;;;;;;;;3.0;15268.0
2715;18;16;4;2019;04-2019;15248;419;CM-30301;1;Arrivee;1;19-03-2019 00:00:00;3.0;30351;MACON;30;810;0;CALAIS/MACON-VILLE;18-04-2019 18:00:00;18-04-2019 11:07:00;18-04-2019 22:24:00;19-04-2019 10:20:00;CAL-MAC;2019-04-18;22:02:00;10:20:00;1935.0;15067.0;0.0;;419.0;3.0;15268.0
2716;18;16;4;2019;04-2019;15227;115;30301;1;Arrivee;1;19-03-2019 00:00:00;3.0;30351;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;18-04-2019 18:00:00;18-04-2019 21:51:00;18-04-2019 22:24:00;19-04-2019 21:50:00;CAL-LB;2019-04-18;;;;;;;;;15247.0
2717;18;16;4;2019;04-2019;15227;115;30301;1;Arrivee;1;19-03-2019 00:00:00;3.0;30351;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;18-04-2019 18:00:00;18-04-2019 21:51:00;18-04-2019 22:24:00;19-04-2019 21:50:00;CAL-LB;2019-04-18;22:02:00;21:50:00;1935.0;3089.0;0.0;;115.0;;15247.0
2718;18;20;5;2019;05-2019;15583;380;BP-30101;1;Arrivee;1;18-04-2019 00:00:00;3.0;30101;PERPIGNAN;28;1020;0;BETTEMBOURG/PERPIGNAN-ROUSSILLON;17-05-2019 23:00:00;18-05-2019 04:00:00;18-05-2019 04:11:00;18-05-2019 18:44:00;BTG-PPN;2019-05-18;;;;;;;;3.0;15603.0
2719;18;20;5;2019;05-2019;15614;410;BB-30101;1;Arrivee;1;18-04-2019 00:00:00;3.0;42186;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;18-05-2019 00:00:00;18-05-2019 04:00:00;18-05-2019 04:11:00;19-05-2019 01:35:00;BTG-BCN;2019-05-18;04:11:00;01:35:00;1965.0;14751.0;0.0;;410.0;;15634.0
2720;18;20;5;2019;05-2019;15614;410;BB-30101;1;Arrivee;1;18-04-2019 00:00:00;3.0;42186;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;18-05-2019 00:00:00;18-05-2019 04:00:00;18-05-2019 04:11:00;19-05-2019 01:35:00;BTG-BCN;2019-05-18;;;;;;;;;15634.0
2721;18;20;5;2019;05-2019;15375;431;BM-30200;1;Arrivee;1;18-04-2019 00:00:00;3.0;30210;MACON;33;590;1;MACON-VILLE/LE BOULOU;18-05-2019 03:28:00;18-05-2019 03:33:00;18-05-2019 04:21:00;18-05-2019 11:40:00;LBP - MAC;2019-05-18;04:21:00;11:40:00;1965.0;15083.0;0.0;;431.0;3.0;15395.0
2722;18;20;5;2019;05-2019;15375;431;BM-30200;1;Arrivee;1;18-04-2019 00:00:00;3.0;30210;MACON;33;590;1;MACON-VILLE/LE BOULOU;18-05-2019 03:28:00;18-05-2019 03:33:00;18-05-2019 04:21:00;18-05-2019 11:40:00;LBP - MAC;2019-05-18;;;;;;;;3.0;15395.0
2723;18;20;5;2019;05-2019;15444;77;30200;1;Arrivee;1;18-04-2019 00:00:00;3.0;30210;CALAIS;6;1500;1;CALAIS/LE BOULOU;18-05-2019 02:00:00;18-05-2019 02:35:00;18-05-2019 04:21:00;19-05-2019 01:11:00;LB-CAL;2019-05-18;04:21:00;01:11:00;1965.0;3047.0;0.0;;77.0;;15464.0
2724;18;20;5;2019;05-2019;15444;77;30200;1;Arrivee;1;18-04-2019 00:00:00;3.0;30210;CALAIS;6;1500;1;CALAIS/LE BOULOU;18-05-2019 02:00:00;18-05-2019 02:35:00;18-05-2019 04:21:00;19-05-2019 01:11:00;LB-CAL;2019-05-18;;;;;;;;;15464.0
2725;18;20;5;2019;05-2019;15676;389;PB-30000;0;Supprimee;0;18-04-2019 00:00:00;;30020;BETTEMBOURG;29;1020;1;BETTEMBOURG/PERPIGNAN-ROUSSILLON;18-05-2019 03:00:00;18-05-2019 03:35:00;18-05-2019 04:49:00;18-05-2019 20:00:00;PPN-BTG;2019-05-18;;;;;;;;;
2726;18;20;5;2019;05-2019;15676;389;PB-30000;0;Supprimee;0;18-04-2019 00:00:00;;30020;BETTEMBOURG;29;1020;1;BETTEMBOURG/PERPIGNAN-ROUSSILLON;18-05-2019 03:00:00;18-05-2019 03:35:00;18-05-2019 04:49:00;18-05-2019 20:00:00;PPN-BTG;2019-05-18;04:49:00;20:00:00;1965.0;14753.0;0.0;;389.0;;
2727;18;20;5;2019;05-2019;15871;454;30541;1;Arrivee;1;18-04-2019 00:00:00;3.0;30541;SETE;23;900;0;SETE/BETTEMBOURG;17-05-2019 23:00:00;18-05-2019 05:15:00;18-05-2019 05:55:00;19-05-2019 17:40:00;BTG-SETE;2019-05-18;;;;;;;;3.0;15891.0
2728;18;20;5;2019;05-2019;15410;432;MC-30200;1;Arrivee;1;18-04-2019 00:00:00;3.0;30210;CALAIS;31;810;1;CALAIS/MACON-VILLE;18-05-2019 09:00:00;18-05-2019 12:10:00;18-05-2019 12:50:00;19-05-2019 01:11:00;MAC - CAL;2019-05-18;;;;;;;;3.0;15430.0
2729;18;20;5;2019;05-2019;15410;432;MC-30200;1;Arrivee;1;18-04-2019 00:00:00;3.0;30210;CALAIS;31;810;1;CALAIS/MACON-VILLE;18-05-2019 09:00:00;18-05-2019 12:10:00;18-05-2019 12:50:00;19-05-2019 01:11:00;MAC - CAL;2019-05-18;12:50:00;01:11:00;1965.0;15099.0;0.0;;432.0;3.0;15430.0
2730;18;20;5;2019;05-2019;15805;6;30105;1;Arrivee;1;18-04-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-05-2019 12:30:00;18-05-2019 15:06:00;18-05-2019 16:03:00;19-05-2019 07:13:00;BTG-LB;2019-05-18;;;;;;;;3.0;15825.0
2731;18;20;5;2019;05-2019;15805;6;30105;1;Arrivee;1;18-04-2019 00:00:00;3.0;30105;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-05-2019 12:30:00;18-05-2019 15:06:00;18-05-2019 16:03:00;19-05-2019 07:13:00;BTG-LB;2019-05-18;16:03:00;07:13:00;1965.0;2129.0;0.0;;6.0;3.0;15825.0
2732;18;20;5;2019;05-2019;15512;451;MB-30301;1;Arrivee;1;18-04-2019 00:00:00;3.0;30931;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;18-05-2019 12:25:00;18-05-2019 12:25:00;18-05-2019 16:13:00;19-05-2019 00:48:00;MAC - LBP;2019-05-18;;;;;;;;3.0;15532.0
2733;18;20;5;2019;05-2019;14891;329;30521;1;Arrivee;1;18-04-2019 00:00:00;3.0;30521;SETE;23;900;0;SETE/BETTEMBOURG;18-05-2019 08:00:00;18-05-2019 18:00:00;18-05-2019 18:32:00;19-05-2019 06:00:00;BTG-SETE;2019-05-18;;;;;;;;3.0;14911.0
2734;18;20;5;2019;05-2019;15828;45;30107;1;Arrivee;1;18-04-2019 00:00:00;3.0;30957;Le Boulou;2;1040;0;BETTEMBOURG/LE BOULOU;18-05-2019 18:00:00;18-05-2019 19:44:00;18-05-2019 20:26:00;19-05-2019 10:44:00;BTG-LB;2019-05-18;;;;;;;;3.0;15848.0
2735;18;20;5;2019;05-2019;15745;93;30006;1;Arrivee;1;18-04-2019 00:00:00;3.0;30066;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-05-2019 18:00:00;18-05-2019 20:24:00;18-05-2019 20:49:00;19-05-2019 12:02:00;LB-BTG;2019-05-18;;;;;;;;3.0;15765.0
2736;18;20;5;2019;05-2019;15745;93;30006;1;Arrivee;1;18-04-2019 00:00:00;3.0;30066;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-05-2019 18:00:00;18-05-2019 20:24:00;18-05-2019 20:49:00;19-05-2019 12:02:00;LB-BTG;2019-05-18;20:49:00;12:02:00;1965.0;2126.0;1.0;;93.0;3.0;15765.0
2737;18;25;6;2019;06-2019;15973;401;CM-30301;1;Arrivee;1;19-05-2019 00:00:00;3.0;30301;MACON;30;810;0;CALAIS/MACON-VILLE;17-06-2019 22:00:00;17-06-2019 14:46:00;18-06-2019 01:36:00;18-06-2019 13:44:00;CAL-MAC;2019-06-18;;;;;;;;3.0;15993.0
2738;18;25;6;2019;06-2019;16057;73;30301;1;Arrivee;1;19-05-2019 00:00:00;3.0;30301;LE BOULOU;5;1500;0;CALAIS/LE BOULOU;17-06-2019 22:00:00;18-06-2019 01:30:00;18-06-2019 01:36:00;19-06-2019 00:48:00;CAL-LB;2019-06-18;;;;;;;;;16077.0
2739;18;25;6;2019;06-2019;16974;22;30000;0;Supprimee;0;19-05-2019 00:00:00;;30010;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;17-06-2019 23:00:00;18-06-2019 02:30:00;18-06-2019 03:51:00;18-06-2019 17:22:00;LB-BTG;2019-06-18;;;;;;;;;
2740;18;25;6;2019;06-2019;16443;443;PB-30000;1;Arrivee;1;19-05-2019 00:00:00;3.0;30000;BETTEMBOURG;29;1020;1;BETTEMBOURG/PERPIGNAN-ROUSSILLON;17-06-2019 22:00:00;18-06-2019 03:30:00;18-06-2019 03:52:00;18-06-2019 17:22:00;PPN-BTG;2019-06-18;;;;;;;;3.0;16463.0
2741;18;25;6;2019;06-2019;16509;380;BP-30101;1;Arrivee;1;19-05-2019 00:00:00;3.0;30101;PERPIGNAN;28;1020;0;BETTEMBOURG/PERPIGNAN-ROUSSILLON;17-06-2019 23:00:00;18-06-2019 04:00:00;18-06-2019 05:32:00;18-06-2019 18:45:00;BTG-PPN;2019-06-18;;;;;;;;3.0;16529.0
2742;18;25;6;2019;06-2019;16476;411;BB-30101;1;Arrivee;1;19-05-2019 00:00:00;3.0;42180;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;18-06-2019 00:30:00;18-06-2019 04:00:00;18-06-2019 05:32:00;19-06-2019 12:00:00;BTG-BCN;2019-06-18;;;;;;;;;16496.0
2743;18;25;6;2019;06-2019;16476;411;BB-30101;1;Arrivee;1;19-05-2019 00:00:00;3.0;42180;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;18-06-2019 00:30:00;18-06-2019 04:00:00;18-06-2019 05:32:00;19-06-2019 12:00:00;BTG-BCN;2019-06-18;05:32:00;12:00:00;1996.0;14751.0;0.0;;411.0;;16496.0
2744;18;25;6;2019;06-2019;16100;76;30200;1;Arrivee;1;19-05-2019 00:00:00;3.0;30200;CALAIS;6;1500;1;CALAIS/LE BOULOU;18-06-2019 02:00:00;18-06-2019 04:30:00;18-06-2019 06:16:00;19-06-2019 05:26:00;LB-CAL;2019-06-18;;;;;;;;;16120.0
2745;18;25;6;2019;06-2019;16143;404;BM-30200;1;Arrivee;1;19-05-2019 00:00:00;3.0;30200;MACON;33;590;1;MACON-VILLE/LE BOULOU;18-06-2019 02:00:00;18-06-2019 05:28:00;18-06-2019 06:16:00;18-06-2019 14:32:00;LBP - MAC;2019-06-18;;;;;;;;3.0;16163.0
2746;18;25;6;2019;06-2019;16227;255;30103;1;Arrivee;1;19-05-2019 00:00:00;3.0;30113;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-06-2019 02:00:00;18-06-2019 03:07:00;18-06-2019 06:39:00;18-06-2019 22:27:00;BTG-LB;2019-06-18;;;;;;;;3.0;16247.0
2747;18;25;6;2019;06-2019;16227;255;30103;1;Arrivee;1;19-05-2019 00:00:00;3.0;30113;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-06-2019 02:00:00;18-06-2019 03:07:00;18-06-2019 06:39:00;18-06-2019 22:27:00;BTG-LB;2019-06-18;06:39:00;22:27:00;1996.0;2128.0;1.0;;255.0;3.0;16247.0
2748;18;25;6;2019;06-2019;16316;104;30002;1;Arrivee;1;19-05-2019 00:00:00;3.0;30022;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-06-2019 06:00:00;17-06-2019 10:00:00;18-06-2019 09:26:00;19-06-2019 00:24:00;LB-BTG;2019-06-18;;;;;;;;3.0;16336.0
2749;18;25;6;2019;06-2019;16186;405;MC-30200;1;Arrivee;1;19-05-2019 00:00:00;3.0;30200;CALAIS;31;810;1;CALAIS/MACON-VILLE;18-06-2019 11:00:00;18-06-2019 15:00:00;18-06-2019 15:40:00;19-06-2019 05:26:00;MAC - CAL;2019-06-18;;;;;;;;3.0;16206.0
2750;18;25;6;2019;06-2019;16262;57;30105;1;Arrivee;1;19-05-2019 00:00:00;3.0;30115;LE BOULOU;2;1040;0;BETTEMBOURG/LE BOULOU;18-06-2019 12:00:00;18-06-2019 14:45:00;18-06-2019 15:42:00;19-06-2019 07:42:00;BTG-LB;2019-06-18;;;;;;;;3.0;16282.0
2751;18;25;6;2019;06-2019;16344;2;30004;1;Arrivee;1;19-05-2019 00:00:00;3.0;30004;BETTEMBOURG;1;1040;1;BETTEMBOURG/LE BOULOU;18-06-2019 12:30:00;18-06-2019 15:00:00;18-06-2019 16:02:00;19-06-2019 06:28:00;LB-BTG;2019-06-18;;;;;;;;3.0;16364.0
2752;18;25;6;2019;06-2019;16015;398;MB-30301;1;Arrivee;1;19-05-2019 00:00:00;3.0;30301;LE BOULOU;32;590;0;MACON-VILLE/LE BOULOU;18-06-2019 11:00:00;18-06-2019 12:27:00;18-06-2019 16:15:00;19-06-2019 00:48:00;MAC - LBP;2019-06-18;;;;;;;;3.0;16035.0
